doc_title,source_url,jurisdiction,doc_date,doc_summary,tag1,tag2,tag3
Zonta Summary for Ladysmith Coucil for June 4. 2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6454,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6454,escribe,ladysmith-archive,public-registry
6th Avenue Rebuild Conceptual Design.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6455,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6455,escribe,ladysmith-archive,public-registry
6th Ave photo log.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6456,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6456,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Jun04_2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6460,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6460,escribe,ladysmith-archive,public-registry
2023 SOFI.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6507,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6507,escribe,ladysmith-archive,public-registry
2024-VANSUMM-infopage.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6508,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6508,escribe,ladysmith-archive,public-registry
Ladysmith Skatepark Community Painting Project.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6509,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6509,escribe,ladysmith-archive,public-registry
Attachment A - Project Proposal Ladysmith Skatepark May 2024 V2.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6510,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6510,escribe,ladysmith-archive,public-registry
King Charles Coronation Medal Selection Committee.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6511,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6511,escribe,ladysmith-archive,public-registry
BC Hydro DC Charger Stations Agreement.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6512,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6512,escribe,ladysmith-archive,public-registry
Attachment A - Conceptual Charger Layout.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6513,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6513,escribe,ladysmith-archive,public-registry
Attachment B - Engagement Letter.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6514,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6514,escribe,ladysmith-archive,public-registry
Attachment C - License of Occupation.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6515,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6515,escribe,ladysmith-archive,public-registry
2024.06.04 Council Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6516,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6516,escribe,ladysmith-archive,public-registry
Child Protection Policy Update.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6517,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6517,escribe,ladysmith-archive,public-registry
APPENDIX A. DRAFT Child Protection Policy. docx.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6518,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6518,escribe,ladysmith-archive,public-registry
Award Fire Department Work Plan to successful bidder.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6519,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6519,escribe,ladysmith-archive,public-registry
TPA Proposal Ladysmith Fire Services Work Plan.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6520,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6520,escribe,ladysmith-archive,public-registry
2024.05.21 Council Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6521,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6521,escribe,ladysmith-archive,public-registry
2024 UBCM Convention Provincial Appointment Book.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6522,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6522,escribe,ladysmith-archive,public-registry
Minister of Municipal Affairs.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6523,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6523,escribe,ladysmith-archive,public-registry
Premier.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6524,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6524,escribe,ladysmith-archive,public-registry
2024.06.18 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6525,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6525,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Jun18_2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6529,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6529,escribe,ladysmith-archive,public-registry
2024.06.27_SR_SSMUH.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6530,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6530,escribe,ladysmith-archive,public-registry
Attach_A_Bylaw_2186_new.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6531,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6531,escribe,ladysmith-archive,public-registry
Attach_B_Bylaw_2187.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6532,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6532,escribe,ladysmith-archive,public-registry
Attach_C_Bylaw_2185.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6533,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6533,escribe,ladysmith-archive,public-registry
Attach_D_Bylaw_2184.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6534,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6534,escribe,ladysmith-archive,public-registry
Attach_E_Bylaw_2183.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6535,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6535,escribe,ladysmith-archive,public-registry
Attach_F_Bylaw_2180.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6536,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6536,escribe,ladysmith-archive,public-registry
Attach_G_Bylaw_2179.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6537,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6537,escribe,ladysmith-archive,public-registry
Attach_H_Bylaw_2182.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6538,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6538,escribe,ladysmith-archive,public-registry
Attach_I_SSMUH_Guidelines.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6539,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6539,escribe,ladysmith-archive,public-registry
Attach_J_No_sewer_or_water.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6540,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6540,escribe,ladysmith-archive,public-registry
Attach_K_Lots_lrgthn_4050m.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6541,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6541,escribe,ladysmith-archive,public-registry
Attach_L_Prov.resp.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6542,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6542,escribe,ladysmith-archive,public-registry
Attach_M_Prov_Bulletin.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6543,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6543,escribe,ladysmith-archive,public-registry
Attach_N_2024.05.14 SR Infrastructure Extension Request SSMUH.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6544,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6544,escribe,ladysmith-archive,public-registry
Agenda Package - Special Council Meeting_Jun27_2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6548,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6548,escribe,ladysmith-archive,public-registry
2024.06.18 Council Minutes for review.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6549,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6549,escribe,ladysmith-archive,public-registry
2024.06.06 PAC MINUTES (draft final).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6550,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6550,escribe,ladysmith-archive,public-registry
Alternative Approval Process Official Results - New City Hall.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6551,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6551,escribe,ladysmith-archive,public-registry
ATTACH A_2024.06.26 New City Hall AAP Certification of Results.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6552,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6552,escribe,ladysmith-archive,public-registry
"Community Centre Fees and Charges Bylaw 2024, No. 2178(1).pdf",https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6553,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6553,escribe,ladysmith-archive,public-registry
2024-06-12 Attachment A - CVRD BRD Certified Resolution Re TOL Fees and Charges(1).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6554,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6554,escribe,ladysmith-archive,public-registry
2024.06.24 Attachment B - DRAFT PRC Fees Charges R(1).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6555,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6555,escribe,ladysmith-archive,public-registry
2024.07.02 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6556,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6556,escribe,ladysmith-archive,public-registry
LDHS Annual Report to Mayor and Council July 2 2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6557,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6557,escribe,ladysmith-archive,public-registry
LDHS Income Statement.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6558,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6558,escribe,ladysmith-archive,public-registry
LDHS Budget.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6559,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6559,escribe,ladysmith-archive,public-registry
2025.06.25 email frm BANCROFT_Support FlyBy during Ladysmith Days.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6560,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6560,escribe,ladysmith-archive,public-registry
Flyby Letter.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6561,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6561,escribe,ladysmith-archive,public-registry
Flyby Map  Carte Survol.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6562,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6562,escribe,ladysmith-archive,public-registry
2024.06.27 Special Council Minutes for review.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6563,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6563,escribe,ladysmith-archive,public-registry
Ladysmith CWF 2024-2034 Agreement Letter.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6564,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6564,escribe,ladysmith-archive,public-registry
Ladysmith 2024-34 CWF Agreement.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6565,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6565,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Jul02_2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6569,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6569,escribe,ladysmith-archive,public-registry
(Cost sharing - TCH-Symonds-Ludlow int.).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6570,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6570,escribe,ladysmith-archive,public-registry
2024.05.14 CoW Minutes for review.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6571,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6571,escribe,ladysmith-archive,public-registry
Spring Cleanup.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6572,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6572,escribe,ladysmith-archive,public-registry
Parksville_2014_bylaw.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6573,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6573,escribe,ladysmith-archive,public-registry
PortA Bylaw_broom Property_Maintenance_2009.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6574,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6574,escribe,ladysmith-archive,public-registry
1970 Property Maintenance Bylaw.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6575,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6575,escribe,ladysmith-archive,public-registry
